D_affect,P,N,Qualite,Horaire,Type,R,Jour,Arrêt,Placement,Jr_pl
16-Dec-22,3065,201327698,,Jour,,,5,20-Feb-23,,
16-Dec-22,3076,922760367,,Jour,,,6,30-Mar-23,,
16-Dec-22,2938,8013,,Jour,,,7,21-Dec-22,,
16-Dec-22,826N,331N,,Nuit,,,1,21-Dec-22,,
15-Dec-22,4802,1864J,,Jour,,922762327,5,20-Feb-23,,
16-Dec-22,3452,7333,,Jour,,5788,7,17-Dec-22,,
16-Dec-22,3453,532N,,Nuit,,5788,1,18-Dec-22,,
14-Dec-22,5100,1937J,,Nuit,,,,27-Jan-23,,
15-Dec-22,5101,5436,,Jour,,,,16-Dec-22,,
11-Dec-22,2359,201328068,,Jour,,9631,6,08-Jan-23,,
15-Dec-22,4380,6968,,Jour,,9172,7,31-Jan-23,,
14-Dec-22,868N,922760980,,Nuit,,9170,3,03-Jan-23,,
17-Dec-22,177J,9785,,Jour,,,5,25-Dec-22,,
15-Dec-22,3172,1279N,,Nuit,,1604J,1,10-Feb-23,,
15-Dec-22,3158,6303,,Nuit,,8081,4,15-Apr-23,,
16-Dec-22,5102,4565,,Jour,,,,17-Dec-22,,
16-Dec-22,931J,7332,,Jour,,922761438,1,17-Dec-22,,
16-Dec-22,4035,4835,,Jour,,922762288,6,17-Dec-22,,
16-Dec-22,820N,191N,,Nuit,,922761628,3,15-Jan-23,,
18-Dec-22,820N,922760455,,Nuit,,922761628,2,06-Jan-23,,
15-Dec-22,725N,201327450,,Nuit,,149J,2,22-Dec-22,,
16-Dec-22,848J,787J,,Jour,,149J,6,02-Feb-23,,
16-Dec-22,847J,953J,,Jour,,149J,5,02-Feb-23,,
16-Dec-22,354N,10094,,Nuit,,149J,1,02-Feb-23,,
16-Dec-22,538N,7453,,Nuit,,149J,3,15-Jun-23,,
16-Dec-22,858J,922762097,,Jour,,149J,7,21-Dec-22,,
18-Dec-22,516J,8687,,Jour,,9738,6,23-Dec-22,,
16-Dec-22,4017,5856,,Nuit,,2384N,1,,,
16-Dec-22,4017,201328019,,Nuit,,2384N,2,,,
16-Dec-22,4018,6351,,Jour,,2384N,7,27-May-23,,
16-Dec-22,4018,250J,,Jour,,2384N,6,18-Jun-23,,
16-Dec-22,4011,9112,,Nuit,,2384N,4,17-Jun-23,,
16-Dec-22,4011,201328020,,Nuit,,2384N,3,,,
17-Dec-22,4N,8412,,Nuit,,10343,4,31-Dec-22,,
17-Dec-22,3274,922761488,,Nuit,,319J,4,04-Jan-23,,
17-Dec-22,4581,922761905,,Nuit,,9374,3,04-Jan-23,,
17-Dec-22,731J,7140,,Jour,,9048,7,,,
17-Dec-22,3990,201327688,,Nuit,,9785,3,06-Jan-23,9785,4
17-Dec-22,3990,9281,,Nuit,,9785,1,06-Jan-23,9785,2
17-Dec-22,3989,922761825,,Jour,,8449,7,26-Dec-22,7860,1
12-Dec-22,4737,922762394,,Jour,,922761326,5,16-Jan-23,,
13-Dec-22,5091,922762393,,Jour,,,,26-Dec-22,,
13-Dec-22,4776,922762392,,Jour,,9133,6,12-Apr-23,,
12-Dec-22,5005,922762395,,Nuit,,,2,20-Jan-23,,
13-Dec-22,4794,922762391,,Jour,,922760085,7,23-Apr-23,,
12-Dec-22,4154,922762396,,Nuit,,922760587,3,29-Apr-23,,
12-Dec-22,5092,9357,,Nuit,,,,07-Feb-23,,
12-Dec-22,36N,922762397,,Nuit,,4703,2,07-May-23,,
14-Dec-22,3935,922762402,,Jour,,,7,25-Mar-23,,
14-Dec-22,255J,922762401,,Jour,,922760563,5,19-Dec-22,,
13-Dec-22,3183,922762399,,Nuit,,922761784,2,24-Dec-22,,
14-Dec-22,372J,922762405,,Jour,,922761635,3,14-Apr-23,,
12-Dec-22,4506,922760208,,Nuit,,922762406,2,14-Apr-23,,
12-Dec-22,4506,922761946,,Nuit,,922762406,1,14-Apr-23,,
12-Dec-22,4916,922761656,,Nuit,,922762406,3,06-Mar-23,,
12-Dec-22,651J,922761872,,Jour,,922762406,7,18-Mar-23,,
12-Dec-22,4785,922761986,,Jour,,922762406,5,19-Dec-22,,
18-Dec-22,4962,438N,,Nuit,,922762329,1,18-Mar-23,,
19-Dec-22,3256,2067N,,Nuit,,357N,2,23-Dec-22,,
19-Dec-22,4128,5732,,Nuit,,922760831,3,25-Jan-23,,
19-Dec-22,3790,201328289,,Jour,,,3,23-Dec-22,,
19-Dec-22,2995,922761078,,Jour,,,4,23-Dec-22,,
19-Dec-22,4413,922761984,,Jour,,,6,23-Dec-22,,
19-Dec-22,4413,922762044,,Jour,,,5,23-Dec-22,,
19-Dec-22,3392,922761052,,Jour,,,7,23-Dec-22,,
17-Dec-22,5104,7097,,Nuit,,1799N,2,06-Apr-23,,
17-Dec-22,5104,922760646,,Nuit,,1799N,1,15-May-23,,
17-Dec-22,5105,922759902,,Jour,,1799N,7,15-Mar-23,,
19-Dec-22,767N,5649,,Nuit,,,2,09-Jan-23,,
17-Dec-22,5081,5682,,Jour,,,,22-Feb-23,,
19-Dec-22,5082,922762336,,Nuit,,,2,25-Jan-23,,
17-Dec-22,466N,5651,,Nuit,,9444,3,04-Jan-23,,
20-Dec-22,466N,922759830,,Nuit,,9444,2,31-Jan-22,,
20-Dec-22,5002,6159,,Nuit,,922759772,2,21-Dec-22,,
18-Dec-22,3444,922761036,,Nuit,,6806,4,06-Jan-23,,
19-Dec-22,3460,922760302,,Nuit,,2139N,4,23-Feb-23,,
19-Dec-22,3303,922759970,,Nuit,,922760883,1,09-Jan-23,,
16-Dec-22,4401,9446,,Nuit,,294J,3,,,
16-Dec-22,213N,922759721,,Nuit,,294J,4,07-Jun-23,,
16-Dec-22,435J,4514,,Jour,,294J,7,,,
16-Dec-22,3642,201327554,,Nuit,,294J,5,03-Jan-23,,
16-Dec-22,643N,922761949,,Nuit,,294J,1,10-Feb-23,,
16-Dec-22,319N,922762281,,Nuit,,294J,2,,,
15-Dec-22,249N,922760416,,Nuit,,922761302,4,08-Feb-23,,
15-Dec-22,5006,922762416,,Jour,,,6,14-Feb-23,,
16-Dec-22,4934,922762415,,Jour,,922761847,2,20-Feb-23,,
15-Dec-22,4520,922762414,,Jour,,922761827,6,16-Dec-22,,
18-Dec-22,931J,922762413,,Jour,,922761438,1,11-Jan-23,,
16-Dec-22,5098,922762411,,Nuit,,,4,10-Jan-23,,
16-Dec-22,249N,922762409,,Nuit,,922761302,1,08-Feb-23,,
16-Dec-22,338N,922762408,,Nuit,,8081,3,15-Apr-23,,
18-Dec-22,5102,922762407,,Jour,,,,27-Mar-23,,
17-Dec-22,5101,922762412,,Jour,,,,02-Feb-23,,
17-Dec-22,545N,10415,,Nuit,,922760856,1,,,
20-Dec-22,4912,5714,,Jour,,922761331,7,21-Dec-22,,
20-Dec-22,255J,2284N,,Jour,,922760563,5,21-Dec-22,,
20-Dec-22,4159,5602,,Jour,,,,16-Jan-23,,
20-Dec-22,4785,922762424,,Jour,,922762406,5,14-Apr-23,,
20-Dec-22,2795,1440J,,Jour,,,6,21-Dec-22,,
20-Dec-22,4651,966J,,Nuit,,,4,01-Jan-23,,
20-Dec-22,4603,922760874,,Jour,,,5,21-Dec-22,,
20-Dec-22,4129,922760352,,Jour,,,1,21-Dec-22,,
20-Dec-22,4129,2132N,,Jour,,,4,21-Dec-22,,
20-Dec-22,4957,5772,,Jour,,,6,21-Dec-22,,
18-Dec-22,4035,241J,,Jour,,922762288,6,16-Jan-23,,
18-Dec-22,3452,8677,,Jour,,5788,7,20-Dec-22,,
19-Dec-22,2887,5521,,Jour,,6639,7,23-Dec-22,,
19-Dec-22,2959,922762251,,Jour,,922761103,3,,,
19-Dec-22,4610,1551N,,Jour,,9186,6,20-Dec-22,,
19-Dec-22,5064,8492,,Jour,,1311N,7,15-Jan-23,,
20-Dec-22,5009,201327628,,Jour,,922761795,6,,,
19-Dec-22,449J,609J,,Jour,,922761869,7,29-Jan-23,,
19-Dec-22,3453,734J,,Nuit,,5788,1,20-Dec-22,,
21-Dec-22,4629,1793N,,Jour,,,7,25-Dec-22,,
21-Dec-22,4159,922762260,,Jour,,,,01-Jan-23,,
22-Dec-22,4875,8677,,Nuit,,8849,3,,,
21-Dec-22,3452,734J,,Jour,,5788,7,06-Jan-23,,
21-Dec-22,3453,201327544,,Nuit,,5788,1,23-Jan-23,,
21-Dec-22,700J,922760484,,Jour,,,7,,,
21-Dec-22,3713,922762441,,Nuit,,922761899,1,21-May-23,,
21-Dec-22,680N,904N,,Nuit,,2074N,1,05-Apr-23,,
21-Dec-22,4780,389N,,Nuit,,4989,1,15-Jun-23,,
12-Dec-22,5106,6667,,Nuit,,,,22-Dec-22,,
02-Dec-22,3912,922760465,,Jour,,922762346,1,,,
02-Dec-22,3912,500J,,Jour,,922762346,2,,,
02-Dec-22,3912,201328248,,Jour,,922762346,6,,,
02-Dec-22,3912,10438,,Jour,,922762346,4,03-Jan-23,,
02-Dec-22,3912,922762332,,Jour,,,5,10-Jan-23,,
22-Dec-22,217J,2067N,,Jour,,,7,15-Feb-23,,
22-Dec-22,2748,922762439,,Jour,,5548,5,08-May-23,,
22-Dec-22,45J,2067N,,Jour,,7008,2,23-Dec-22,,
22-Dec-22,4711,480J,,Jour,,810J,7,24-Dec-22,,
22-Dec-22,2173,6918,,Jour,,922762180,6,24-May-23,,
22-Dec-22,158J,922762440,,Jour,,922760474,6,,,
22-Dec-22,4129,2067N,,Jour,,7613,1,20-Feb-23,,
22-Dec-22,4129,2067N,,Jour,,7613,2,,,
22-Dec-22,4129,2067N,,Jour,,7613,4,,,
22-Dec-22,4957,2067N,,Jour,,7613,6,,7613,7
22-Dec-22,5099,922762065,,Jour,,7613,5,02-Jan-23,,
22-Dec-22,4024,6593,,Jour,,,7,15-Jan-23,,
22-Dec-22,4603,922760874,,Jour,,922762110,7,12-Apr-23,,
22-Dec-22,482N,922760433,,Nuit,,922762427,2,,,
22-Dec-22,2938,8013,,Jour,,201327936,7,,,
22-Dec-22,826N,331N,,Nuit,,201327936,3,10-Jan-23,,
22-Dec-22,3328,8298,,Jour,,922762427,7,,,
22-Dec-22,271N,1147N,,Nuit,,9738,3,03-Feb-23,,
22-Dec-22,5051,1240N,,Nuit,,922762221,2,01-Jan-23,,
22-Dec-22,3597,9896,,Nuit,,922762221,1,01-Jan-23,,
17-Dec-22,2466,922760489,,Nuit,,220J,1,,,
17-Dec-22,4998,922761489,,Jour,,220J,3,25-May-23,,
17-Dec-22,560J,1191J,,Jour,,220J,4,,,
17-Dec-22,4181,922760184,,Jour,,220J,5,08-Apr-23,,
17-Dec-22,399J,842J,,Jour,,220J,6,12-Jan-23,,
17-Dec-22,4972,6789,,Jour,,220J,7,,,
21-Dec-22,4444,2067N,,Nuit,,,,10-Jan-23,,
14-Dec-22,124N,9599,,Nuit,,5548,3,,,
22-Dec-22,4862,8071,,Nuit,,922762250,3,01-Feb-23,,
22-Dec-22,2921,799N,,Nuit,,201327564,3,,,
22-Dec-22,858J,449J,,Jour,,149J,7,,,
21-Dec-22,4610,922762355,,Jour,,9186,6,08-Jan-23,,
21-Dec-22,704J,922762414,,Jour,,1483N,7,01-Jan-23,1483N,1
20-Dec-22,168N,2067N,,Nuit,,7519,1,22-Dec-22,,
20-Dec-22,490N,922760321,,Nuit,,,,,,
20-Dec-22,2825,648N,,Nuit,,693N,4,,,
22-Dec-22,2795,922762432,,Jour,,,6,18-Jan-23,,
21-Dec-22,2692,922762431,,Jour,,,,,,
17-Dec-22,4520,922762420,,Jour,,922761827,6,09-May-23,,
22-Dec-22,5107,922762429,,Jour,,,,27-Dec-22,,
19-Dec-22,5108,922762421,,Jour,,,,06-Jan-23,,
13-Dec-22,3709,9620,,Jour,,,7,,,
22-Dec-22,527J,922762435,,Jour,,922761711,1,08-Apr-23,,
20-Dec-22,4787,922762423,,Jour,,922761962,7,,,
22-Dec-22,895N,857N,,Nuit,,9295,1,,,
23-Dec-22,3548,8548,,Nuit,,2289N,1,24-Dec-22,,
21-Dec-22,341N,2067N,,Nuit,,922759858,2,23-Dec-22,,
21-Dec-22,2424,2067N,,Nuit,,5548,1,09-Jan-23,,
24-Dec-22,2059,703N,,Nuit,,216J,2,25-May-23,,
24-Dec-22,341N,922760991,,Nuit,,922759858,2,26-Dec-22,,
25-Dec-22,588J,201327793,,Jour,,1245N,7,02-Jan-23,,
25-Dec-22,2267,1176J,,Jour,,,7,02-Mar-23,,
24-Dec-22,4727,10349,,Nuit,,9094,3,13-May-23,,
24-Dec-22,308N,201327897,,Nuit,,922761325,2,24-Dec-22,,
24-Dec-22,3476,5738,,Nuit,,922759772,3,15-Feb-23,,
24-Dec-22,2155,9486,,Nuit,,922761556,3,11-Jan-23,,
23-Dec-22,725N,8687,,Nuit,,149J,2,10-Jan-23,,
24-Dec-22,516J,2067N,,Jour,,9738,6,06-Jan-23,,
24-Dec-22,3256,4554,,Nuit,,357N,3,06-Feb-23,,
24-Dec-22,2282,7889,,Nuit,,1421N,1,,,
24-Dec-22,2004,9080,,Nuit,,357N,4,,,
24-Dec-22,3269,10373,,Nuit,,,2,,,
24-Dec-22,3471,2067N,,Nuit,,5060,1,14-Feb-23,,
24-Dec-22,3256,922759991,,Nuit,,357N,2,,,
24-Dec-22,402N,888N,,Nuit,,,7,05-Feb-23,,
10-Dec-22,912N,351N,,Nuit,,258N,4,04-Jul-23,,
18-Dec-22,4652,2067N,,Nuit,,201327475,7,19-Dec-22,,
20-Dec-22,4652,7226,,Nuit,,201327475,7,06-Jan-23,,
24-Dec-22,211J,922761900,,Jour,,,7,12-Jan-23,,
24-Dec-22,363J,1181J,,Jour,,4989,7,15-Jan-23,,
24-Dec-22,311J,1731J,,Jour,,922761628,7,03-Mar-23,,
19-Dec-22,4988,2067N,,Jour,,,,07-Jan-23,,
25-Dec-22,4928,2067N,,Nuit,,,,,,
26-Dec-22,4507,2067N,,Nuit,,201327917,3,02-Jan-23,,
21-Dec-22,2894,2067N,,Nuit,,9738,1,25-Dec-22,,
25-Dec-22,4954,922762451,,Nuit,,10325,1,25-Dec-22,,
19-Dec-22,4458,705N,,Nuit,,9053,5,04-Jan-23,,
17-Dec-22,37N,922760756,,Nuit,,5890,2,04-Jan-23,,
17-Dec-22,410N,1232N,,Nuit,,396J,3,04-Jun-23,,
24-Dec-22,3377,87N,,Nuit,,1399J,3,,,
22-Dec-22,4397,8548,,Nuit,,6121,2,10-Jan-23,,
25-Dec-22,3548,8805,,Nuit,,2289N,1,26-Dec-22,,
22-Dec-22,337N,1747N,,Nuit,,922760686,3,25-Jun-23,,
16-Dec-22,32J,7684,,Jour,,7860,6,18-Feb-23,922762387,7
16-Dec-22,4501,6844,,Nuit,,922762387,2,01-Jan-23,922762387,3
16-Dec-22,4548,6609,,Nuit,,,3,27-Dec-22,,
16-Dec-22,4943,2067N,,Jour,,,6,,,
16-Dec-22,4943,2067N,,Jour,,,7,,,
16-Dec-22,4445,1724N,,Nuit,,,4,07-Mar-23,,
16-Dec-22,5060,912N,,Nuit,,,2,31-Jan-23,,
23-Dec-22,5109,922762447,,Nuit,,,,20-Jan-23,,
24-Dec-22,5110,7555,,Jour,,,,02-Mar-23,,
24-Dec-22,5111,2067N,,Nuit,,,,27-Dec-22,,
24-Dec-22,118J,4550,,Jour,,9422,1,,,
25-Dec-22,2003,922759690,,Jour,,,,15-Jan-23,,
25-Dec-22,3971,201327620,,Nuit,,4803,4,27-Dec-22,,
25-Dec-22,3971,10259,,Nuit,,4803,3,,,
25-Dec-22,3507,7348,,Nuit,,4803,1,07-Feb-23,,
25-Dec-22,3507,9829,,Nuit,,4803,2,07-Feb-23,,
25-Dec-22,3506,791J,,Jour,,4803,6,07-Feb-23,,
25-Dec-22,3970,5390,,Jour,,4803,7,,,
26-Dec-22,3273,1048J,,Jour,,1245N,6,13-Jun-23,,
25-Dec-22,2475,5491,,Nuit,,,,,,
25-Dec-22,443J,933J,,Jour,,1001J,5,,,
26-Dec-22,4553,2036N,,Nuit,,7810,2,14-Apr-23,,
26-Dec-22,4553,7236,,Nuit,,7810,1,23-Feb-23,,
26-Dec-22,143J,7023,,Jour,,7810,6,28-Apr-23,,
26-Dec-22,5000,922760962,,Nuit,,7810,3,,,
26-Dec-22,3904,5839,,Jour,,7810,7,,,
20-Dec-22,2692,1039J,,Jour,,,,,,
###############################################################################################################################################################################################################################################################,88J,2067N,,Jour,,,4,,,
27-Dec-22,4065,6979,,Jour,,,7,01-Feb-23,,
27-Dec-22,3989,7532,,Jour,,9785,7,06-Jan-23,7860,1
19-Dec-22,847J,922760764,,Jour,,,4,07-Jan-23,,
23-Dec-22,846J,922762097,,Jour,,922760686,6,10-Jan-23,,
26-Dec-22,177J,1214J,,Jour,,,5,04-Jul-23,,
16-Dec-22,4418,861J,,Jour,,8449,7,15-Dec-22,,
16-Dec-22,4824,679N,,Nuit,,8449,1,30-Dec-22,,
16-Dec-22,3474,922761029,,Jour,,8449,6,03-Jan-23,,
16-Dec-22,3483,9849,,Nuit,,8449,2,03-Jan-23,,
16-Dec-22,146J,302J,,Jour,,8449,5,03-Jan-23,,
16-Dec-22,4418,861J,,Jour,,8449,7,01-Jan-23,,
26-Dec-22,691J,922761634,,Jour,,922762383,7,02-Jan-23,,
26-Dec-22,390N,213N,,Nuit,,,7,30-Mar-23,,
26-Dec-22,4218,1947N,,Jour,,,7,28-Jan-23,,
26-Dec-22,22N,922761746,,Nuit,,922762003,6,,,
26-Dec-22,344J,5733,,Jour,,922761526,4,21-Jan-23,,
26-Dec-22,773J,8113,,Jour,,922762209,3,24-May-23,,
26-Dec-22,773J,922760013,,Jour,,922762209,2,24-May-23,,
26-Dec-22,2357,2067N,,Jour,,,,01-Jan-23,,
26-Dec-22,689J,2067N,,Jour,,,3,30-May-23,,
26-Dec-22,4934,2067N,,Jour,,,2,09-Jan-23,,
26-Dec-22,3776,2067N,,Jour,,922761556,7,31-Dec-22,,
26-Dec-22,834J,2067N,,Jour,,,6,25-Mar-23,,
22-Dec-22,525N,922762446,,Nuit,,,7,10-Jan-23,,
23-Dec-22,367J,922762444,,Jour,,,,07-Jan-23,,
24-Dec-22,45J,922762445,,Jour,,7008,2,,,
22-Dec-22,5002,270N,,Nuit,,922759772,2,02-Jan-23,,
22-Dec-22,3588,922762442,,Jour,,,4,18-Apr-23,,
22-Dec-22,4912,6728,,Jour,,922761331,7,22-Feb-23,,
22-Dec-22,203J,922762438,,Jour,,2090N,7,18-Apr-23,,
21-Dec-22,4828,922762436,,Jour,,,6,18-Feb-23,,
22-Dec-22,255J,922762434,,Jour,,922760563,5,,,
25-Dec-22,3453,8856,,Nuit,,5788,2,23-Jan-23,,
27-Dec-22,4345,5J,,Nuit,,8439,1,,,
28-Dec-22,3971,8805,,Nuit,,4803,4,15-Jan-23,,
27-Dec-22,3548,201327406,,Nuit,,2289N,1,26-Dec-22,,
29-Dec-22,3957,922761825,,Jour,,319J,7,01-Jan-23,,
23-Dec-22,168N,922760189,,Nuit,,7519,1,07-Jan-23,,
29-Dec-22,3777,5405,,Nuit,,7707,3,16-Jan-23,,
28-Dec-22,200N,5753,,Nuit,,922760721,3,,,
20-Dec-22,2850,922760992,,Nuit,,6401,2,07-Jan-23,,
29-Dec-22,96J,419J,,Jour,,90N,6,31-Jan-23,,
29-Dec-22,160J,922760133,,Jour,,922760360,6,01-Jan-23,,
23-Dec-22,4127,922762453,,Nuit,,10011,4,,,
24-Dec-22,2887,922762455,,Jour,,6639,7,10-Jan-23,,
24-Dec-22,2206,922762456,,Jour,,,,,,
27-Dec-22,4294,2067N,,Nuit,,5298,4,01-Jan-23,,
29-Dec-22,159J,922762429,,Jour,,10148,7,20-Mar-23,,
26-Dec-22,4629,922760889,,Jour,,,7,,,
27-Dec-22,5086,922762338,,Nuit,,201327690,3,06-Mar-23,,
27-Dec-22,3650,10316,,Nuit,,,4,12-Feb-23,,
28-Dec-22,4548,6609,,Nuit,,922760431,3,12-Apr-23,,
27-Dec-22,5090,922762377,,Nuit,,922761080,4,28-Jan-23,,
27-Dec-22,5091,922762393,,Jour,,922761080,7,28-Jan-23,,
27-Dec-22,5027,922762037,,Jour,,922761080,6,15-Jan-23,,
27-Dec-22,3620,922760598,,Nuit,,,3,07-Feb-23,,
27-Dec-22,4622,922760870,,Jour,,10148,5,25-Jun-23,,
27-Dec-22,4622,922760869,,Jour,,10148,6,25-Jun-23,,
27-Dec-22,3619,1017N,,Jour,,,6,08-Apr-23,,
27-Dec-22,3913,2067N,,Jour,,,3,31-Dec-22,,
27-Dec-22,341N,922760991,,Nuit,,,2,07-Jan-23,,
27-Dec-22,3130,570N,,Nuit,,922759858,2,28-Jan-23,,
27-Dec-22,3130,2373N,,Nuit,,,1,27-Jan-23,,
27-Dec-22,539J,9992,,Jour,,922759858,5,,,
27-Dec-22,180N,1003N,,Nuit,,6865,1,25-Jun-23,,
27-Dec-22,4751,922761368,,Nuit,,6865,2,25-Jun-23,,
27-Dec-22,5070,922762304,,Nuit,,,6,16-Feb-23,,
29-Dec-22,28N,922760253,,Nuit,,,,07-Apr-23,,
27-Dec-22,2165,922762364,,Jour,,,4,04-Jan-23,,
27-Dec-22,344J,201327362,,Jour,,922761526,2,07-Mar-23,,
26-Dec-22,3273,8595,,Jour,,,6,13-Jun-23,,
27-Dec-22,4604,893N,,Nuit,,922762452,1,18-Jan-23,,
27-Dec-22,4604,922759698,,Nuit,,922760404,2,26-Apr-23,,
27-Dec-22,4781,922761686,,Nuit,,922762452,2,09-Jan-23,,
27-Dec-22,3478,922760636,,Nuit,,922762452,3,01-Mar-23,,
27-Dec-22,421N,922762218,,Nuit,,922762452,4,18-Jan-23,,
27-Dec-22,4968,922759956,,Jour,,922762452,6,01-Mar-23,,
27-Dec-22,4968,922760032,,Jour,,922762452,7,01-Mar-23,,
25-Dec-22,4901,922761562,,Jour,,726N,5,22-Feb-23,,
25-Dec-22,4830,201328120,,Jour,,726N,6,19-Mar-23,,
25-Dec-22,3283,8804,,Jour,,726N,7,19-Mar-23,,
25-Dec-22,4115,1114N,,Nuit,,726N,3,19-Mar-23,,
25-Dec-22,771N,922762127,,Nuit,,726N,1,15-Feb-23,,
25-Dec-22,3182,1197J,,Jour,,,6,,,
25-Dec-22,3183,922762399,,Nuit,,726N,2,31-Jan-23,,
25-Dec-22,4809,922761312,,Nuit,,922762450,2,01-May-23,,
25-Dec-22,4809,922761327,,Nuit,,922762450,3,,,
25-Dec-22,4810,922760676,,Jour,,922762450,6,10-Apr-23,,
25-Dec-22,4810,922760228,,Jour,,922762450,7,,,
25-Dec-22,4813,2092N,,Jour,,922762450,5,,,
25-Dec-22,4812,922761789,,Nuit,,922762450,1,07-Feb-23,,
28-Dec-22,5112,922762461,,Nuit,,,,14-Jan-23,,
28-Dec-22,5113,2067N,,Jour,,,,14-Jan-23,,
26-Dec-22,473J,922762224,,Jour,,201328252,5,09-Apr-23,,
25-Dec-22,473J,922760734,,Jour,,922761944,4,02-Mar-23,,
24-Dec-22,3790,201328289,,Jour,,922762449,3,17-Apr-23,,
24-Dec-22,2995,922761078,,Jour,,922762449,4,09-Feb-23,,
24-Dec-22,4413,922761984,,Jour,,922762449,6,17-Apr-23,,
24-Dec-22,4413,922762044,,Jour,,922762449,5,17-Apr-23,,
24-Dec-22,3392,922761052,,Jour,,922762449,7,17-Apr-23,,
26-Dec-22,4954,2067N,,Nuit,,10325,1,01-Jan-23,,
26-Dec-22,5075,2067N,,Nuit,,,,02-Jan-23,,
25-Dec-22,4711,2067N,,Jour,,810J,7,19-Jan-23,,
25-Dec-22,184J,10452,,Jour,,1700J,7,01-Feb-23,,
26-Dec-22,203J,8431,,Jour,,,7,20-Jan-23,,
15-Dec-22,564J,883J,,Jour,,9437,4,03-Jan-23,,
15-Dec-22,73J,922760437,,Jour,,9437,2,,,
27-Dec-22,4498,922760423,,Jour,,,6,,,
27-Dec-22,5019,922762168,,Jour,,6440,6,21-Jun-23,,
14-Dec-22,5008,914J,,Jour,,1734N,5,,,
24-Dec-22,3348,2067N,,Jour,,201328136,1,11-Jan-23,,
27-Dec-22,646J,2067N,,Jour,,922761524,1,12-Apr-23,,
27-Dec-22,3547,922759898,,Jour,,922761628,6,15-Jan-23,,
27-Dec-22,2922,453J,,Jour,,2289N,6,,,
27-Dec-22,113N,922762106,,Nuit,,2289N,1,09-Jul-23,,
27-Dec-22,3548,201327406,,Nuit,,922761628,1,15-Jan-23,,
27-Dec-22,3586,10062,,Jour,,,6,23-Feb-23,,
28-Dec-22,5032,922762167,,Jour,,922762329,6,18-Feb-23,,
29-Dec-22,101N,6115,,Nuit,,2202N,3,31-Mar-23,2202N,4
31-Dec-22,4459,6323,,Jour,,9053,7,01-May-23,,
31-Dec-22,477J,299J,,Jour,,1799N,6,02-Jul-23,,
31-Dec-22,305J,800J,,Jour,,1625J,6,,,
26-Dec-22,2894,309J,,Nuit,,9738,1,07-Jan-23,,
26-Dec-22,3807,6287,,Nuit,,9057,1,,,
26-Dec-22,2741,922762373,,Nuit,,922762216,3,21-Jan-23,,
25-Dec-22,308N,2067N,,Nuit,,922761325,2,06-Jan-23,,
02-Dec-22,4574,9978,,Nuit,,,5,11-Apr-23,,
02-Dec-22,4574,922762316,,Nuit,,,6,,,
02-Dec-22,4574,9061,,Nuit,,,4,,,
02-Dec-22,4574,374N,,Nuit,,,7,10-Feb-23,,
01-Jan-23,101N,2227N,,Nuit,,1481J,1,20-Jan-23,1481J,2
02-Jan-23,160J,922762414,,Jour,,922760360,6,21-Jan-23,,
02-Jan-23,704J,922761825,,Jour,,1483N,7,09-Jan-23,1483N,1
02-Jan-23,3957,201327476,,Jour,,319J,7,25-Jan-23,,
02-Jan-23,3778,922761958,,Jour,,7707,7,21-Jan-23,,
02-Jan-23,326N,2067N,,Nuit,,549J,1,10-Jan-23,,
03-Jan-23,588J,922760203,,Jour,,1245N,7,21-Jan-23,,
03-Jan-23,3876,537J,,Jour,,911N,1,07-Jan-23,911N,2
03-Jan-23,4501,1915N,,Nuit,,911N,3,12-Feb-23,,
03-Jan-23,159N,687N,,Nuit,,911N,4,,,
01-Jan-23,57N,5808,,Nuit,,8536,2,14-Feb-23,,
03-Jan-23,98N,2002N,,Nuit,,201328190,1,09-Jan-23,1483N,2
01-Jan-23,4529,7996,,Nuit,,739N,2,31-Jan-23,,
31-Dec-22,4900,922760855,,Jour,,8489,6,07-Jan-23,,
01-Jan-23,973N,922761002,,Nuit,,922762327,3,,,
02-Jan-23,4651,922762458,,Nuit,,,4,12-Jan-23,,
01-Jan-23,5114,1082J,,Jour,,,,02-Jan-23,,
01-Jan-23,5115,922759888,,Nuit,,,,12-Jan-23,,
01-Jan-23,5115,4670,,Nuit,,,,02-Jan-23,,
01-Jan-23,5116,875J,,Jour,,,6,08-Jan-23,,
01-Jan-23,5116,316J,,Jour,,,5,08-Jan-23,,
01-Jan-23,5116,2067N,,Jour,,,7,08-Jan-23,,
01-Jan-23,5117,1888N,,Nuit,,,,08-Jan-23,,
01-Jan-23,5117,6059,,Nuit,,,,08-Jan-23,,
01-Jan-23,3958,6058,,Nuit,,319J,3,25-Jan-23,,
01-Jan-23,5046,2067N,,Nuit,,922762076,4,02-Jan-23,,
01-Jan-23,5117,9151,,Nuit,,,,08-Jan-23,,
01-Jan-23,4934,922762472,,Jour,,,,,,
01-Jan-23,4927,922762476,,Jour,,,,07-Jun-23,,
01-Jan-23,5118,1284J,,Jour,,,,08-Jan-23,,
01-Jan-23,5119,2014N,,Nuit,,,1,08-Jan-23,,
01-Jan-23,5119,2008N,,Nuit,,,2,08-Jan-23,,
01-Jan-23,216N,2067N,,Nuit,,1083J,4,,,
02-Jan-23,235J,922762474,,Jour,,9453,7,12-Jan-23,,
02-Jan-23,2357,201327848,,Jour,,,,13-Jun-23,,
